paths	winner	count
738569421	1	9
73859	1	5
7386124	1	7
738612549	1	9
73861259	2	8
7386129	1	7
73861425	2	8
73861429	2	8
738614529	1	9
73861459	2	8
7386149	1	7
73861524	2	8
73861529	2	8
7386154	1	7
7386159	1	7
738619	2	6
738621459	1	9
73862149	2	8
7386215	1	7
7386219	1	7
73862415	2	8
73862419	2	8
7386245	1	7
7386249	1	7
73862514	2	8
73862519	2	8
738625419	1	9
73862549	2	8
7386259	1	7
738629	2	6
738641259	1	9
73864129	2	8
73864152	2	8
73864159	2	8
7386419	1	7
7386421	1	7
73864251	2	8
73864259	2	8
7386429	1	7
7386451	1	7
738645219	1	9
73864529	2	8
7386459	1	7
738649	2	6
7386512	1	7
73865142	2	8
73865149	2	8
7386519	1	7
738652149	1	9
73865219	2	8
73865241	2	8
73865249	2	8
7386529	1	7
738654129	1	9
73865419	2	8
7386542	1	7
7386549	1	7
738659	2	6
73869	1	5
7389124	1	7
738912546	0	9
73891256	2	8
738912645	0	9
738912654	1	9
738914256	0	9
73891426	2	8
738914526	0	9
73891456	2	8
738914625	0	9
738914652	0	9
738915246	0	9
73891526	2	8
7389154	1	7
738915624	1	9
738915642	0	9
738916	2	6
73892145	2	8
73892146	2	8
7389215	1	7
738921645	1	9
73892165	2	8
738924156	0	9
73892416	2	8
7389245	1	7
738924615	1	9
738924651	0	9
738925146	0	9
73892516	2	8
73892541	2	8
73892546	2	8
73892561	2	8
738925641	0	9
738926	2	6
73894125	2	8
73894126	2	8
73894152	2	8
73894156	2	8
73894162	2	8
73894165	2	8
7389421	1	7
73894251	2	8
73894256	2	8
73894261	2	8
738942651	1	9
7389451	1	7
73894521	2	8
73894526	2	8
73894561	2	8
738945621	1	9
738946	2	6
7389512	1	7
73895142	2	8
73895146	2	8
73895162	2	8
738951642	1	9
738952146	0	9
73895216	2	8
73895241	2	8
73895246	2	8
73895261	2	8
738952641	0	9
738954126	0	9
73895416	2	8
7389542	1	7
738954612	1	9
738954621	0	9
738956	2	6
738961245	1	9
73896125	2	8
73896142	2	8
73896145	2	8
73896152	2	8
738961542	1	9
738962145	0	9
738962154	1	9
73896241	2	8
738962451	1	9
73896251	2	8
738962541	0	9
738964125	0	9
738964152	0	9
738964215	1	9
738964251	0	9
738964512	1	9
738964521	0	9
738965124	1	9
738965142	0	9
73896521	2	8
738965241	0	9
73896541	2	8
738965421	1	9
739124568	1	9
739124586	0	9
739124658	1	9
739124685	0	9
7391248	1	7
739125468	1	9
739125486	0	9
739125648	1	9
739125684	0	9
7391258	1	7
739126458	1	9
739126485	0	9
739126548	1	9
739126584	0	9
7391268	1	7
739128456	0	9
739128465	0	9
739128546	0	9
739128564	0	9
739128645	0	9
739128654	0	9
739142	2	6
739145268	1	9
739145286	0	9
73914562	2	8
739145682	0	9
7391458	1	7
739146258	1	9
739146285	0	9
73914652	2	8
739146582	0	9
7391468	1	7
739148256	0	9
739148265	0	9
73914852	2	8
739148562	0	9
73914862	2	8
739148652	0	9
739152	2	6
739154268	1	9
739154286	0	9
73915462	2	8
739154682	0	9
7391548	1	7
739156248	1	9
739156284	0	9
73915642	2	8
739156482	0	9
7391568	1	7
739158246	0	9
739158264	0	9
73915842	2	8
739158462	0	9
73915862	2	8
739158642	0	9
739162	2	6
739164258	1	9
739164285	0	9
73916452	2	8
739164582	0	9
7391648	1	7
739165248	1	9
739165284	0	9
73916542	2	8
739165482	0	9
7391658	1	7
739168245	0	9
739168254	0	9
73916842	2	8
739168452	0	9
73916852	2	8
739168542	0	9
73918	1	5
7392145	1	7
739214658	1	9
739214685	1	9
7392148	1	7
7392154	1	7
739215648	1	9
73921568	2	8
7392158	1	7
7392164	1	7
7392165	1	7
7392168	1	7
7392184	1	7
7392185	1	7
739218645	1	9
73921865	2	8
739241	2	6
7392451	1	7
73924561	2	8
73924568	2	8
7392458	1	7
7392461	1	7
73924651	2	8
739246581	1	9
7392468	1	7
7392481	1	7
73924851	2	8
739248561	1	9
73924861	2	8
73924865	2	8
739251	2	6
7392541	1	7
73925461	2	8
739254681	1	9
7392548	1	7
7392561	1	7
73925641	2	8
739256481	1	9
7392568	1	7
7392581	1	7
73925841	2	8
739258461	1	9
73925861	2	8
739258641	1	9
739261	2	6
739264158	1	9
739264185	1	9
73926451	2	8
739264581	1	9
7392648	1	7
739265148	1	9
73926518	2	8
73926541	2	8
73926548	2	8
7392658	1	7
739268145	1	9
73926815	2	8
73926841	2	8
73926845	2	8
73926851	2	8
739268541	1	9
73928	1	5
7394125	1	7
739412658	1	9
739412685	1	9
7394128	1	7
73941526	2	8
739415286	0	9
739415628	1	9
739415682	0	9
7394158	1	7
73941625	2	8
739416285	1	9
7394165	1	7
7394168	1	7
739418256	0	9
739418265	1	9
7394185	1	7
739418625	1	9
739418652	0	9
739421568	1	9
739421586	0	9
739421658	1	9
739421685	0	9
7394218	1	7
73942516	2	8
739425186	0	9
739425618	1	9
739425681	0	9
7394258	1	7
73942615	2	8
739426185	1	9
739426518	1	9
739426581	1	9
7394268	1	7
739428156	0	9
739428165	1	9
739428516	0	9
739428561	1	9
739428615	0	9
739428651	0	9
739451268	1	9
739451286	0	9
73945162	2	8
739451682	0	9
7394518	1	7
7394521	1	7
73945261	2	8
739452681	1	9
7394528	1	7
7394561	1	7
739456218	1	9
739456281	1	9
7394568	1	7
7394581	1	7
739458216	0	9
739458261	1	9
739458612	0	9
739458621	1	9
739461258	1	9
739461285	0	9
73946152	2	8
739461582	0	9
7394618	1	7
739462158	1	9
739462185	1	9
73946251	2	8
739462581	1	9
7394628	1	7
739465128	1	9
739465182	0	9
739465218	1	9
739465281	0	9
7394658	1	7
739468125	1	9
739468152	0	9
739468215	0	9
739468251	0	9
739468512	0	9
739468521	1	9
73948	1	5
7395124	1	7
739512648	1	9
73951268	2	8
7395128	1	7
73951426	2	8
739514286	0	9
739514628	1	9
739514682	0	9
7395148	1	7
73951624	2	8
739516284	1	9
7395164	1	7
7395168	1	7
739518246	0	9
739518264	1	9
7395184	1	7
73951862	2	8
739518642	0	9
739521468	1	9
739521486	0	9
739521648	1	9
739521684	0	9
7395218	1	7
73952416	2	8
739524186	0	9
739524618	1	9
739524681	0	9
7395248	1	7
73952614	2	8
739526184	1	9
739526418	1	9
739526481	1	9
7395268	1	7
739528146	0	9
739528164	1	9
739528416	0	9
739528461	1	9
739528614	0	9
739528641	0	9
739541268	1	9
739541286	0	9
73954162	2	8
739541682	0	9
7395418	1	7
7395421	1	7
73954261	2	8
73954268	2	8
7395428	1	7
7395461	1	7
739546218	1	9
739546281	1	9
7395468	1	7
7395481	1	7
739548216	0	9
739548261	1	9
739548612	0	9
73954862	2	8
739561248	1	9
739561284	0	9
73956142	2	8
739561482	0	9
7395618	1	7
739562148	1	9
73956218	2	8
73956241	2	8
73956248	2	8
7395628	1	7
739564128	1	9
739564182	0	9
739564218	1	9
739564281	0	9
7395648	1	7
73956812	2	8
739568142	0	9
739568214	0	9
739568241	0	9
739568412	0	9
73956842	2	8
73958	1	5
7396124	1	7
7396125	1	7
7396128	1	7
73961425	2	8
739614285	1	9
7396145	1	7
7396148	1	7
73961524	2	8
739615284	1	9
7396154	1	7
7396158	1	7
739618245	1	9
739618254	1	9
7396184	1	7
7396185	1	7
739621458	1	9
739621485	0	9
739621548	1	9
739621584	0	9
7396218	1	7
73962415	2	8
739624185	1	9
739624518	1	9
739624581	1	9
7396248	1	7
73962514	2	8
739625184	1	9
739625418	1	9
739625481	1	9
7396258	1	7
739628145	1	9
739628154	1	9
739628415	0	9
739628451	1	9
739628514	0	9
739628541	1	9
739641258	1	9
739641285	0	9
73964152	2	8
739641582	0	9
7396418	1	7
7396421	1	7
73964251	2	8
739642581	1	9
7396428	1	7
7396451	1	7
739645218	1	9
739645281	1	9
7396458	1	7
7396481	1	7
739648215	0	9
739648251	1	9
739648512	0	9
739648521	1	9
739651248	1	9
739651284	0	9
73965142	2	8
739651482	0	9
7396518	1	7
7396521	1	7
73965241	2	8
739652481	1	9
7396528	1	7
7396541	1	7
739654218	1	9
739654281	1	9
7396548	1	7
7396581	1	7
739658214	0	9
739658241	1	9
739658412	0	9
739658421	1	9
73968	1	5
7398124	1	7
7398125	1	7
739812645	1	9
73981265	2	8
739814256	0	9
739814265	1	9
7398145	1	7
739814625	1	9
739814652	0	9
739815246	0	9
739815264	1	9
7398154	1	7
73981562	2	8
739815642	0	9
739816245	1	9
739816254	1	9
7398164	1	7
7398165	1	7
739821456	0	9
739821465	0	9
739821546	0	9
739821564	0	9
739821645	0	9
739821654	0	9
739824156	0	9
739824165	1	9
739824516	0	9
739824561	1	9
739824615	0	9
739824651	0	9
739825146	0	9
739825164	1	9
739825416	0	9
739825461	1	9
739825614	0	9
739825641	0	9
739826145	1	9
739826154	1	9
739826415	0	9
739826451	1	9
739826514	0	9
739826541	1	9
739841256	0	9
739841265	0	9
73984152	2	8
739841562	0	9
73984162	2	8
739841652	0	9
7398421	1	7
73984251	2	8
739842561	1	9
73984261	2	8
73984265	2	8
7398451	1	7
739845216	0	9
739845261	1	9
739845612	0	9
73984562	2	8
7398461	1	7
739846215	0	9
739846251	1	9
739846512	0	9
739846521	1	9
739851246	0	9
739851264	0	9
73985142	2	8
739851462	0	9
73985162	2	8
739851642	0	9
7398521	1	7
73985241	2	8
739852461	1	9
73985261	2	8
739852641	1	9
7398541	1	7
739854216	0	9
739854261	1	9
739854612	0	9
739854621	1	9
7398561	1	7
739856214	0	9
739856241	1	9
739856412	0	9
739856421	1	9
739861245	0	9
739861254	0	9
73986142	2	8
739861452	0	9
73986152	2	8
739861542	0	9
739862145	1	9
73986215	2	8
73986241	2	8
73986245	2	8
73986251	2	8
739862541	1	9
739864125	1	9
739864152	0	9
739864215	0	9
739864251	0	9
739864512	0	9
739864521	1	9
73986512	2	8
739865142	0	9
739865214	0	9
739865241	0	9
739865412	0	9
73986542	2	8
74123568	2	8
741235698	0	9
74123586	2	8
741235896	0	9
74123596	2	8
74123598	2	8
7412365	1	7
74123685	2	8
741236895	1	9
74123695	2	8
741236985	1	9
7412385	1	7
74123865	2	8
741238695	1	9
74123895	2	8
741238965	1	9
7412395	1	7
741239658	0	9
741239685	1	9
741239856	0	9
741239865	1	9
741253689	1	9
741253698	0	9
741253869	1	9
741253896	0	9
7412539	1	7
7412563	1	7
741256839	1	9
741256893	1	9
7412569	1	7
7412583	1	7
741258639	1	9
741258693	1	9
7412589	1	7
7412593	1	7
741259638	0	9
741259683	1	9
741259836	0	9
741259863	1	9
741263589	1	9
741263598	0	9
741263859	1	9
741263895	0	9
741263958	1	9
741263985	1	9
74126538	2	8
741265398	0	9
741265839	1	9
741265893	0	9
741265938	1	9
74126598	2	8
74126835	2	8
741268395	1	9
741268539	1	9
741268593	1	9
741268935	1	9
74126895	2	8
741269358	0	9
741269385	1	9
741269538	0	9
741269583	1	9
741269835	0	9
741269853	0	9
741283569	1	9
741283596	0	9
741283659	1	9
741283695	0	9
7412839	1	7
74128536	2	8
741285396	0	9
741285639	1	9
741285693	0	9
7412859	1	7
74128635	2	8
741286395	1	9
741286539	1	9
741286593	1	9
7412869	1	7
741289356	0	9
741289365	1	9
741289536	0	9
741289563	1	9
741289635	0	9
741289653	0	9
7412935	1	7
741293658	1	9
741293685	1	9
7412938	1	7
74129536	2	8
74129538	2	8
741295638	1	9
74129568	2	8
7412958	1	7
74129635	2	8
741296385	1	9
7412965	1	7
7412968	1	7
74129835	2	8
741298365	1	9
7412985	1	7
741298635	1	9
74129865	2	8
741325689	0	9
741325698	0	9
74132586	2	8
741325896	0	9
74132596	2	8
741325986	0	9
741326589	1	9
74132659	2	8
74132685	2	8
74132689	2	8
74132695	2	8
741326985	1	9
741328569	1	9
741328596	0	9
741328659	0	9
741328695	0	9
741328956	0	9
741328965	1	9
74132956	2	8
741329586	0	9
741329658	0	9
741329685	0	9
741329856	0	9
74132986	2	8
741352689	1	9
741352698	0	9
741352869	1	9
741352896	0	9
7413529	1	7
741356289	1	9
74135629	2	8
741356829	1	9
74135689	2	8
7413569	1	7
741358269	1	9
741358296	0	9
741358629	1	9
741358692	0	9
7413589	1	7
74135926	2	8
741359286	0	9
741359628	0	9
741359682	0	9
741359826	0	9
74135986	2	8
741362589	1	9
741362598	0	9
741362859	1	9
741362895	0	9
741362958	1	9
741362985	1	9
741365289	0	9
741365298	0	9
741365829	1	9
741365892	0	9
741365928	1	9
741365982	0	9
741368259	0	9
741368295	0	9
741368529	1	9
741368592	0	9
741368925	1	9
741368952	0	9
741369258	0	9
741369285	0	9
741369528	0	9
741369582	0	9
741369825	0	9
741369852	0	9
741382569	1	9
741382596	0	9
741382659	1	9
741382695	0	9
7413829	1	7
74138526	2	8
741385296	0	9
741385629	1	9
741385692	0	9
7413859	1	7
74138625	2	8
74138629	2	8
741386529	1	9
74138659	2	8
7413869	1	7
741389256	0	9
74138926	2	8
741389526	0	9
74138956	2	8
741389625	0	9
741389652	0	9
7413925	1	7
741392658	1	9
741392685	1	9
7413928	1	7
74139526	2	8
741395286	0	9
741395628	1	9
741395682	0	9
7413958	1	7
74139625	2	8
741396285	1	9
7413965	1	7
7413968	1	7
741398256	0	9
741398265	1	9
7413985	1	7
741398625	1	9
741398652	0	9
741523689	0	9
741523698	0	9
74152386	2	8
741523896	0	9
74152396	2	8
741523986	0	9
741526	2	6
7415283	1	7
741528639	0	9
741528693	1	9
741528936	0	9
74152896	2	8
7415293	1	7
741529638	0	9
741529683	1	9
741529836	0	9
74152986	2	8
74153268	2	8
741532698	0	9
74153286	2	8
741532896	0	9
74153296	2	8
74153298	2	8
741536	2	6
7415382	1	7
74153862	2	8
741538692	1	9
74153892	2	8
74153896	2	8
7415392	1	7
741539628	0	9
741539682	1	9
741539826	0	9
74153986	2	8
74156238	2	8
741562398	0	9
741562839	1	9
741562893	0	9
741562938	1	9
74156298	2	8
741563289	0	9
741563298	0	9
741563829	1	9
741563892	0	9
741563928	1	9
741563982	0	9
741568239	0	9
741568293	1	9
74156832	2	8
741568392	1	9
74156892	2	8
741568932	0	9
741569238	0	9
741569283	1	9
741569328	0	9
741569382	1	9
741569823	0	9
741569832	0	9
74158236	2	8
741582396	0	9
741582639	1	9
741582693	0	9
7415829	1	7
74158326	2	8
741583296	0	9
741583629	1	9
741583692	0	9
7415839	1	7
741586	2	6
741589236	0	9
74158926	2	8
741589326	0	9
74158936	2	8
741589623	0	9
741589632	0	9
74159236	2	8
74159238	2	8
741592638	1	9
74159268	2	8
7415928	1	7
74159326	2	8
741593286	0	9
741593628	1	9
741593682	0	9
7415938	1	7
741596	2	6
741598236	0	9
74159826	2	8
74159832	2	8
74159836	2	8
74159862	2	8
741598632	0	9
741623589	1	9
74162359	2	8
74162385	2	8
74162389	2	8
74162395	2	8
741623985	1	9
741625	2	6
7416283	1	7
741628539	1	9
741628593	1	9
741628935	1	9
74162895	2	8
7416293	1	7
74162953	2	8
741629583	1	9
74162983	2	8
74162985	2	8
7416325	1	7
74163285	2	8
741632895	1	9
74163295	2	8
741632985	1	9
741635	2	6
7416382	1	7
7416385	1	7
741638925	1	9
74163895	2	8
7416392	1	7
7416395	1	7
741639825	1	9
74163985	2	8
7416523	1	7
741652839	1	9
741652893	1	9
7416529	1	7
741653289	1	9
74165329	2	8
741653829	1	9
74165389	2	8
7416539	1	7
741658239	1	9
741658293	1	9
7416583	1	7
7416589	1	7
74165923	2	8
741659283	1	9
7416593	1	7
741659823	1	9
74165983	2	8
74168235	2	8
741682395	1	9
741682539	1	9
741682593	1	9
7416829	1	7
74168325	2	8
74168329	2	8
741683529	1	9
74168359	2	8
7416839	1	7
741685	2	6
74168923	2	8
74168925	2	8
741689325	1	9
74168935	2	8
741689523	1	9
74168953	2	8
74169235	2	8
741692385	1	9
7416925	1	7
7416928	1	7
74169325	2	8
741693285	1	9
7416935	1	7
7416938	1	7
741695	2	6
741698235	1	9
74169825	2	8
741698325	1	9
74169835	2	8
7416985	1	7
741823569	1	9
741823596	0	9
741823659	0	9
741823695	0	9
741823956	0	9
741823965	1	9
7418253	1	7
741825639	0	9
741825693	1	9
741825936	0	9
74182596	2	8
7418263	1	7
741826539	1	9
741826593	1	9
741826935	1	9
74182695	2	8
7418293	1	7
741829536	0	9
741829563	1	9
741829635	0	9
741829653	1	9
7418325	1	7
74183265	2	8
741832695	1	9
74183295	2	8
741832965	1	9
7418352	1	7
74183562	2	8
741835692	1	9
74183592	2	8
74183596	2	8
7418362	1	7
7418365	1	7
741836925	1	9
74183695	2	8
7418392	1	7
7418395	1	7
741839625	1	9
741839652	1	9
7418523	1	7
741852639	1	9
741852693	1	9
7418529	1	7
741853269	1	9
741853296	0	9
741853629	1	9
741853692	0	9
7418539	1	7
741856239	1	9
741856293	1	9
7418563	1	7
7418569	1	7
741859236	0	9
741859263	1	9
7418593	1	7
741859623	1	9
741859632	0	9
74186235	2	8
741862395	1	9
741862539	1	9
741862593	1	9
741862935	1	9
74186295	2	8
741863259	0	9
741863295	0	9
741863529	1	9
741863592	0	9
741863925	1	9
741863952	0	9
741865239	0	9
741865293	1	9
74186532	2	8
741865392	1	9
74186592	2	8
741865932	0	9
741869235	0	9
741869253	1	9
741869325	1	9
741869352	1	9
741869523	1	9
741869532	0	9
74189235	2	8
741892365	1	9
7418925	1	7
741892635	1	9
74189265	2	8
741893256	0	9
741893265	1	9
7418935	1	7
741893625	1	9
741893652	0	9
741895236	0	9
74189526	2	8
74189532	2	8
74189536	2	8
74189562	2	8
741895632	0	9
741896235	1	9
74189625	2	8
741896325	1	9
74189635	2	8
7418965	1	7
74192356	2	8
741923586	0	9
741923658	0	9
741923685	0	9
741923856	0	9
74192386	2	8
7419253	1	7
741925638	0	9
741925683	1	9
741925836	0	9
74192586	2	8
7419263	1	7
74192653	2	8
741926583	1	9
74192683	2	8
74192685	2	8
7419283	1	7
741928536	0	9
741928563	1	9
741928635	0	9
741928653	1	9
7419325	1	7
741932658	0	9
741932685	1	9
741932856	0	9
741932865	1	9
7419352	1	7
741935628	0	9
741935682	1	9
741935826	0	9
74193586	2	8
7419362	1	7
7419365	1	7
741936825	1	9
74193685	2	8
7419382	1	7
7419385	1	7
741938625	1	9
741938652	1	9
7419523	1	7
741952638	0	9
741952683	1	9
741952836	0	9
741952863	1	9
74195326	2	8
741953286	0	9
741953628	0	9
741953682	0	9
741953826	0	9
74195386	2	8
74195623	2	8
741956283	1	9
7419563	1	7
741956823	1	9
74195683	2	8
741958236	0	9
741958263	1	9
7419583	1	7
741958623	1	9
741958632	0	9
741962358	0	9
741962385	1	9
741962538	0	9
741962583	1	9
741962835	0	9
741962853	0	9
741963258	0	9
741963285	0	9
741963528	0	9
741963582	0	9
741963825	0	9
741963852	0	9
741965238	0	9
741965283	1	9
741965328	0	9
741965382	1	9
741965823	0	9
741965832	0	9
741968235	0	9
741968253	1	9
741968325	1	9
741968352	1	9
741968523	1	9
741968532	0	9
741982356	0	9
741982365	1	9
741982536	0	9
741982563	1	9
741982635	0	9
741982653	0	9
741983256	0	9
74198326	2	8
741983526	0	9
74198356	2	8
741983625	0	9
741983652	0	9
741985236	0	9
74198526	2	8
741985326	0	9
74198536	2	8
741985623	0	9
741985632	0	9
74198623	2	8
74198625	2	8
741986325	1	9
74198635	2	8
741986523	1	9
74198653	2	8
742135689	1	9
74213569	2	8
74213586	2	8
74213589	2	8
74213596	2	8
742135986	1	9
7421365	1	7
74213685	2	8
742136895	1	9
74213695	2	8
742136985	1	9
7421385	1	7
742138659	1	9
742138695	1	9
742138956	1	9
742138965	1	9
7421395	1	7
74213965	2	8
742139685	1	9
74213985	2	8
742139865	1	9
742153689	0	9
742153698	1	9
7421538	1	7
742153968	1	9
742153986	0	9
7421563	1	7
7421568	1	7
742156938	1	9
742156983	1	9
7421583	1	7
742158639	0	9
742158693	1	9
742158936	0	9
742158963	1	9
7421593	1	7
742159638	1	9
742159683	1	9
7421598	1	7
742163589	0	9
742163598	1	9
742163859	1	9
742163895	1	9
742163958	1	9
742163985	0	9
742165389	1	9
74216539	2	8
742165839	1	9
74216589	2	8
742165938	1	9
742165983	1	9
742168359	1	9
742168395	1	9
742168539	0	9
742168593	1	9
742168935	0	9
742168953	1	9
74216935	2	8
742169385	1	9
742169538	1	9
742169583	1	9
742169835	1	9
74216985	2	8
7421835	1	7
742183659	1	9
742183695	1	9
7421839	1	7
74218536	2	8
74218539	2	8
742185639	1	9
74218569	2	8
7421859	1	7
74218635	2	8
742186395	1	9
7421865	1	7
7421869	1	7
74218935	2	8
742189365	1	9
7421895	1	7
742189635	1	9
74218965	2	8
742193568	1	9
742193586	0	9
742193658	1	9
742193685	0	9
7421938	1	7
74219536	2	8
742195386	1	9
742195638	1	9
742195683	1	9
7421958	1	7
74219635	2	8
742196385	1	9
742196538	1	9
742196583	1	9
7421968	1	7
742198356	1	9
742198365	1	9
742198536	0	9
742198563	1	9
742198635	0	9
742198653	1	9
742315689	0	9
742315698	0	9
74231586	2	8
742315896	0	9
74231596	2	8
742315986	0	9
742316589	1	9
74231659	2	8
74231685	2	8
74231689	2	8
74231695	2	8
742316985	1	9
742318569	1	9
742318596	0	9
742318659	0	9
742318695	0	9
742318956	0	9
742318965	1	9
74231956	2	8
742319586	0	9
742319658	0	9
742319685	0	9
742319856	0	9
74231986	2	8
742351689	0	9
742351698	1	9
7423518	1	7
742351968	1	9
742351986	0	9
742356189	1	9
74235619	2	8
7423568	1	7
742356918	1	9
742356981	1	9
742358169	1	9
742358196	0	9
742358619	0	9
742358691	0	9
742358916	0	9
742358961	1	9
74235916	2	8
742359186	0	9
742359618	1	9
742359681	0	9
7423598	1	7
742361589	0	9
742361598	1	9
742361859	1	9
742361895	1	9
742361958	1	9
742361985	0	9
742365189	0	9
742365198	0	9
742365819	1	9
742365891	0	9
742365918	1	9
742365981	0	9
742368159	0	9
742368195	0	9
742368519	0	9
742368591	0	9
742368915	0	9
742368951	0	9
742369158	0	9
742369185	0	9
742369518	1	9
742369581	0	9
742369815	1	9
742369851	0	9
7423815	1	7
742381659	1	9
742381695	1	9
7423819	1	7
74238516	2	8
742385196	0	9
742385619	1	9
742385691	0	9
7423859	1	7
74238615	2	8
74238619	2	8
7423865	1	7
7423869	1	7
742389156	0	9
74238916	2	8
7423895	1	7
742389615	1	9
742389651	0	9
742391568	1	9
742391586	0	9
742391658	1	9
742391685	0	9
7423918	1	7
74239516	2	8
742395186	0	9
742395618	1	9
742395681	0	9
7423958	1	7
74239615	2	8
742396185	1	9
742396518	1	9
742396581	1	9
7423968	1	7
742398156	0	9
742398165	1	9
742398516	0	9
742398561	1	9
742398615	0	9
742398651	0	9
742513689	0	9
742513698	0	9
74251386	2	8
742513896	0	9
74251396	2	8
742513986	0	9
742516	2	6
7425183	1	7
742518639	0	9
742518693	1	9
742518936	0	9
74251896	2	8
7425193	1	7
742519638	0	9
742519683	1	9
742519836	0	9
74251986	2	8
742531689	1	9
74253169	2	8
74253186	2	8
74253189	2	8
74253196	2	8
742531986	1	9
742536	2	6
7425381	1	7
742538619	1	9
742538691	1	9
742538916	1	9
74253896	2	8
7425391	1	7
74253961	2	8
742539681	1	9
74253981	2	8
74253986	2	8
742561389	1	9
74256139	2	8
742561839	1	9
74256189	2	8
742561938	1	9
742561983	1	9
742563189	0	9
742563198	0	9
742563819	1	9
742563891	0	9
742563918	1	9
742563981	0	9
742568139	0	9
742568193	1	9
742568319	1	9
742568391	1	9
742568913	1	9
742568931	0	9
742569138	0	9
742569183	1	9
74256931	2	8
742569381	1	9
74256981	2	8
742569831	0	9
74258136	2	8
74258139	2	8
742581639	1	9
74258169	2	8
7425819	1	7
74258316	2	8
742583196	0	9
742583619	1	9
742583691	0	9
7425839	1	7
742586	2	6
742589136	0	9
74258916	2	8
74258931	2	8
74258936	2	8
74258961	2	8
742589631	0	9
74259136	2	8
742591386	1	9
742591638	1	9
742591683	1	9
7425918	1	7
74259316	2	8
742593186	0	9
742593618	1	9
742593681	0	9
7425938	1	7
742596	2	6
742598136	0	9
74259816	2	8
742598316	1	9
74259836	2	8
742598613	1	9
742598631	0	9
742613589	1	9
74261359	2	8
74261385	2	8
74261389	2	8
74261395	2	8
742613985	1	9
742615	2	6
7426183	1	7
742618539	1	9
742618593	1	9
742618935	1	9
74261895	2	8
7426193	1	7
74261953	2	8
742619583	1	9
74261983	2	8
74261985	2	8
7426315	1	7
74263185	2	8
742631895	1	9
74263195	2	8
742631985	1	9
742635	2	6
7426381	1	7
7426385	1	7
742638915	1	9
74263895	2	8
7426391	1	7
7426395	1	7
742639815	1	9
74263985	2	8
7426513	1	7
7426518	1	7
742651938	1	9
742651983	1	9
742653189	1	9
74265319	2	8
7426538	1	7
742653918	1	9
742653981	1	9
742658139	1	9
742658193	1	9
7426583	1	7
742658913	1	9
742658931	1	9
74265913	2	8
742659183	1	9
7426593	1	7
7426598	1	7
74268135	2	8
742681395	1	9
7426815	1	7
7426819	1	7
74268315	2	8
74268319	2	8
7426835	1	7
7426839	1	7
742685	2	6
74268913	2	8
74268915	2	8
742689315	1	9
74268935	2	8
7426895	1	7
74269135	2	8
742691385	1	9
742691538	1	9
742691583	1	9
7426918	1	7
74269315	2	8
742693185	1	9
742693518	1	9
742693581	1	9
7426938	1	7
742695	2	6
742698135	1	9
74269815	2	8
742698315	1	9
74269835	2	8
742698513	1	9
742698531	1	9
742813569	1	9
742813596	0	9
742813659	0	9
742813695	0	9
742813956	0	9
742813965	1	9
7428153	1	7
742815639	0	9
742815693	1	9
742815936	0	9
74281596	2	8
7428163	1	7
742816539	1	9
742816593	1	9
742816935	1	9
74281695	2	8
7428193	1	7
742819536	0	9
742819563	1	9
742819635	0	9
742819653	1	9
7428315	1	7
742831659	1	9
742831695	1	9
742831956	1	9
742831965	1	9
7428351	1	7
742835619	1	9
742835691	1	9
742835916	1	9
74283596	2	8
7428361	1	7
7428365	1	7
742836915	1	9
74283695	2	8
7428391	1	7
7428395	1	7
742839615	1	9
742839651	1	9
7428513	1	7
742851639	0	9
742851693	1	9
742851936	0	9
742851963	1	9
742853169	1	9
742853196	0	9
742853619	0	9
742853691	0	9
742853916	0	9
742853961	1	9
742856139	1	9
742856193	1	9
7428563	1	7
742856913	1	9
742856931	1	9
742859136	0	9
742859163	1	9
7428593	1	7
742859613	1	9
742859631	0	9
742861359	1	9
742861395	1	9
742861539	0	9
742861593	1	9
742861935	0	9
742861953	1	9
742863159	0	9
742863195	0	9
742863519	0	9
742863591	0	9
742863915	0	9
742863951	0	9
742865139	0	9
742865193	1	9
742865319	1	9
742865391	1	9
742865913	1	9
742865931	0	9
742869135	0	9
742869153	1	9
742869315	1	9
742869351	1	9
742869513	1	9
742869531	0	9
742891356	1	9
742891365	1	9
742891536	0	9
742891563	1	9
742891635	0	9
742891653	1	9
742893156	0	9
742893165	1	9
742893516	0	9
742893561	1	9
742893615	0	9
742893651	0	9
742895136	0	9
74289516	2	8
742895316	1	9
74289536	2	8
742895613	1	9
742895631	0	9
742896135	1	9
74289615	2	8
742896315	1	9
74289635	2	8
742896513	1	9
742896531	1	9
74291356	2	8
742913586	0	9
742913658	0	9
742913685	0	9
742913856	0	9
74291386	2	8
7429153	1	7
742915638	0	9
742915683	1	9
742915836	0	9
74291586	2	8
7429163	1	7
74291653	2	8
742916583	1	9
74291683	2	8
74291685	2	8
7429183	1	7
742918536	0	9
742918563	1	9
742918635	0	9
742918653	1	9
7429315	1	7
74293165	2	8
742931685	1	9
74293185	2	8
742931865	1	9
7429351	1	7
74293561	2	8
742935681	1	9
74293581	2	8
74293586	2	8
7429361	1	7
7429365	1	7
742936815	1	9
74293685	2	8
7429381	1	7
7429385	1	7
742938615	1	9
742938651	1	9
7429513	1	7
742951638	1	9
742951683	1	9
7429518	1	7
74295316	2	8
742953186	0	9
742953618	1	9
742953681	0	9
